current_week_ending,visit_type,respiratory_category,demographic_group,percent
2025-07-26,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.096
2025-07-26,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.11200000000000002
2025-07-26,Admissions,Covid-19,00_04,0.01
2025-07-26,Admissions,Covid-19,05_17,0.03
2025-07-26,Admissions,Covid-19,18_44,0.02
2025-07-26,Admissions,Covid-19,45_64,0.024
2025-07-26,Admissions,Covid-19,65+,0.026000000000000002
2025-07-26,Admissions,Covid-19,All,0.02
2025-07-26,Admissions,Covid-19,Asian Non-Hispanic,0.03
2025-07-26,Admissions,Covid-19,Black Non-Hispanic,0.026000000000000002
2025-07-26,Admissions,Covid-19,Hispanic Or Latino,0.025
2025-07-26,Admissions,Covid-19,Other Race/Ethnicity,0.0225
2025-07-26,Admissions,Covid-19,Unknown Race/Ethnicity,0.018
2025-07-26,Admissions,Covid-19,White Non-Hispanic,0.02
2025-07-26,Admissions,Ili,05_17,0.02
2025-07-26,Admissions,Ili,45_64,0.01
2025-07-26,Admissions,Ili,All,0.01
2025-07-26,Admissions,Ili,Asian Non-Hispanic,0.01
2025-07-26,Admissions,Ili,Black Non-Hispanic,0.01
2025-07-26,Admissions,Ili,Hispanic Or Latino,0.01
2025-07-26,Admissions,Ili,Other Race/Ethnicity,0.01
2025-07-26,Admissions,Ili,White Non-Hispanic,0.01
2025-07-26,Admissions,Influenza,Asian Non-Hispanic,0.01
2025-07-26,Admissions,Rsv,00_04,0.01
2025-07-26,Admissions,Rsv,05_17,0.01
2025-07-26,Ed Visits,Broad Acute Respiratory,00_04,0.22111111111111112
2025-07-26,Ed Visits,Broad Acute Respiratory,05_17,0.10444444444444445
2025-07-26,Ed Visits,Broad Acute Respiratory,18_44,0.052222222222222225
2025-07-26,Ed Visits,Broad Acute Respiratory,45_64,0.05555555555555555
2025-07-26,Ed Visits,Broad Acute Respiratory,65+,0.08
2025-07-26,Ed Visits,Broad Acute Respiratory,All,0.07333333333333333
2025-07-26,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.08444444444444445
2025-07-26,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.07666666666666667
2025-07-26,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.08
2025-07-26,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.08
2025-07-26,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.04666666666666667
2025-07-26,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.06666666666666667
2025-07-26,Ed Visits,Covid-19,00_04,0.026000000000000002
2025-07-26,Ed Visits,Covid-19,05_17,0.0125
2025-07-26,Ed Visits,Covid-19,18_44,0.016
2025-07-26,Ed Visits,Covid-19,45_64,0.0175
2025-07-26,Ed Visits,Covid-19,65+,0.02
2025-07-26,Ed Visits,Covid-19,All,0.018
2025-07-26,Ed Visits,Covid-19,Asian Non-Hispanic,0.0275
2025-07-26,Ed Visits,Covid-19,Black Non-Hispanic,0.016
2025-07-26,Ed Visits,Covid-19,Hispanic Or Latino,0.018
2025-07-26,Ed Visits,Covid-19,Other Race/Ethnicity,0.016
2025-07-26,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.012
2025-07-26,Ed Visits,Covid-19,White Non-Hispanic,0.02
2025-07-26,Ed Visits,Ili,00_04,0.035555555555555556
2025-07-26,Ed Visits,Ili,05_17,0.017777777777777778
2025-07-26,Ed Visits,Ili,18_44,0.01
2025-07-26,Ed Visits,Ili,45_64,0.01
2025-07-26,Ed Visits,Ili,65+,0.01
2025-07-26,Ed Visits,Ili,All,0.01
2025-07-26,Ed Visits,Ili,Asian Non-Hispanic,0.01
2025-07-26,Ed Visits,Ili,Black Non-Hispanic,0.01
2025-07-26,Ed Visits,Ili,Hispanic Or Latino,0.01
2025-07-26,Ed Visits,Ili,Other Race/Ethnicity,0.01
2025-07-26,Ed Visits,Ili,Unknown Race/Ethnicity,0.01
2025-07-26,Ed Visits,Ili,White Non-Hispanic,0.01
2025-07-26,Ed Visits,Rsv,00_04,0.015
2025-07-26,Outpatient Visits,Ili,All,0.014000000000000002
2025-08-02,Admissions,Broad Acute Respiratory,00_04,0.054000000000000006
2025-08-02,Admissions,Broad Acute Respiratory,05_17,0.132
2025-08-02,Admissions,Broad Acute Respiratory,18_44,0.054000000000000006
2025-08-02,Admissions,Broad Acute Respiratory,45_64,0.144
2025-08-02,Admissions,Broad Acute Respiratory,65+,0.182
2025-08-02,Admissions,Broad Acute Respiratory,All,0.12
2025-08-02,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.09
2025-08-02,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.14
2025-08-02,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.1
2025-08-02,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.11000000000000001
2025-08-02,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.09
2025-08-02,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.11600000000000002
2025-08-02,Admissions,Covid-19,00_04,0.01
2025-08-02,Admissions,Covid-19,05_17,0.0175
2025-08-02,Admissions,Covid-19,18_44,0.02666666666666667
2025-08-02,Admissions,Covid-19,45_64,0.026000000000000002
2025-08-02,Admissions,Covid-19,65+,0.03
2025-08-02,Admissions,Covid-19,All,0.022
2025-08-02,Admissions,Covid-19,Asian Non-Hispanic,0.015
2025-08-02,Admissions,Covid-19,Black Non-Hispanic,0.022
2025-08-02,Admissions,Covid-19,Hispanic Or Latino,0.024
2025-08-02,Admissions,Covid-19,Other Race/Ethnicity,0.03
2025-08-02,Admissions,Covid-19,Unknown Race/Ethnicity,0.025
2025-08-02,Admissions,Covid-19,White Non-Hispanic,0.022
2025-08-02,Admissions,Ili,00_04,0.02
2025-08-02,Admissions,Ili,05_17,0.015
2025-08-02,Admissions,Ili,45_64,0.01
2025-08-02,Admissions,Ili,Black Non-Hispanic,0.01
2025-08-02,Admissions,Ili,Hispanic Or Latino,0.01
2025-08-02,Admissions,Ili,Other Race/Ethnicity,0.01
2025-08-02,Admissions,Influenza,05_17,0.01
2025-08-02,Admissions,Rsv,00_04,0.015
2025-08-02,Admissions,Rsv,05_17,0.01
2025-08-02,Admissions,Rsv,Other Race/Ethnicity,0.01
2025-08-02,Ed Visits,Broad Acute Respiratory,00_04,0.2288888888888889
2025-08-02,Ed Visits,Broad Acute Respiratory,05_17,0.10444444444444445
2025-08-02,Ed Visits,Broad Acute Respiratory,18_44,0.05333333333333334
2025-08-02,Ed Visits,Broad Acute Respiratory,45_64,0.05777777777777778
2025-08-02,Ed Visits,Broad Acute Respiratory,65+,0.08444444444444445
2025-08-02,Ed Visits,Broad Acute Respiratory,All,0.07333333333333333
2025-08-02,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.09444444444444446
2025-08-02,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.07666666666666667
2025-08-02,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.08333333333333333
2025-08-02,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.08
2025-08-02,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.05333333333333333
2025-08-02,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.07222222222222223
2025-08-02,Ed Visits,Covid-19,00_04,0.028000000000000004
2025-08-02,Ed Visits,Covid-19,05_17,0.017499999999999998
2025-08-02,Ed Visits,Covid-19,18_44,0.018
2025-08-02,Ed Visits,Covid-19,45_64,0.018
2025-08-02,Ed Visits,Covid-19,65+,0.024
2025-08-02,Ed Visits,Covid-19,All,0.02
2025-08-02,Ed Visits,Covid-19,Asian Non-Hispanic,0.026000000000000002
2025-08-02,Ed Visits,Covid-19,Black Non-Hispanic,0.016
2025-08-02,Ed Visits,Covid-19,Hispanic Or Latino,0.02
2025-08-02,Ed Visits,Covid-19,Other Race/Ethnicity,0.022
2025-08-02,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.0175
2025-08-02,Ed Visits,Covid-19,White Non-Hispanic,0.02
2025-08-02,Ed Visits,Ili,00_04,0.031111111111111114
2025-08-02,Ed Visits,Ili,05_17,0.01888888888888889
2025-08-02,Ed Visits,Ili,18_44,0.01
2025-08-02,Ed Visits,Ili,45_64,0.01
2025-08-02,Ed Visits,Ili,65+,0.01
2025-08-02,Ed Visits,Ili,All,0.01
2025-08-02,Ed Visits,Ili,Asian Non-Hispanic,0.012
2025-08-02,Ed Visits,Ili,Black Non-Hispanic,0.01
2025-08-02,Ed Visits,Ili,Hispanic Or Latino,0.01
2025-08-02,Ed Visits,Ili,Other Race/Ethnicity,0.01125
2025-08-02,Ed Visits,Ili,Unknown Race/Ethnicity,0.011428571428571429
2025-08-02,Ed Visits,Ili,White Non-Hispanic,0.01
2025-08-02,Ed Visits,Rsv,00_04,0.015
2025-08-02,Outpatient Visits,Ili,All,0.013333333333333334
2025-08-09,Admissions,Broad Acute Respiratory,00_04,0.06000000000000001
2025-08-09,Admissions,Broad Acute Respiratory,05_17,0.126
2025-08-09,Admissions,Broad Acute Respiratory,18_44,0.06
2025-08-09,Admissions,Broad Acute Respiratory,45_64,0.146
2025-08-09,Admissions,Broad Acute Respiratory,65+,0.176
2025-08-09,Admissions,Broad Acute Respiratory,All,0.126
2025-08-09,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.10200000000000001
2025-08-09,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.142
2025-08-09,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.11800000000000002
2025-08-09,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.11800000000000002
2025-08-09,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.09
2025-08-09,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.11200000000000002
2025-08-09,Admissions,Covid-19,00_04,0.01
2025-08-09,Admissions,Covid-19,05_17,0.026000000000000002
2025-08-09,Admissions,Covid-19,18_44,0.0225
2025-08-09,Admissions,Covid-19,45_64,0.032
2025-08-09,Admissions,Covid-19,65+,0.038
2025-08-09,Admissions,Covid-19,All,0.026000000000000002
2025-08-09,Admissions,Covid-19,Asian Non-Hispanic,0.03
2025-08-09,Admissions,Covid-19,Black Non-Hispanic,0.030000000000000006
2025-08-09,Admissions,Covid-19,Hispanic Or Latino,0.034
2025-08-09,Admissions,Covid-19,Other Race/Ethnicity,0.024
2025-08-09,Admissions,Covid-19,Unknown Race/Ethnicity,0.02
2025-08-09,Admissions,Covid-19,White Non-Hispanic,0.02
2025-08-09,Admissions,Ili,05_17,0.013333333333333334
2025-08-09,Admissions,Ili,45_64,0.01
2025-08-09,Admissions,Ili,65+,0.01
2025-08-09,Admissions,Ili,Asian Non-Hispanic,0.01
2025-08-09,Admissions,Ili,Black Non-Hispanic,0.01
2025-08-09,Admissions,Ili,Hispanic Or Latino,0.01
2025-08-09,Admissions,Ili,Other Race/Ethnicity,0.01
2025-08-09,Admissions,Influenza,05_17,0.01
2025-08-09,Admissions,Rsv,00_04,0.04
2025-08-09,Admissions,Rsv,Black Non-Hispanic,0.01
2025-08-09,Admissions,Rsv,Hispanic Or Latino,0.01
2025-08-09,Admissions,Rsv,Other Race/Ethnicity,0.01
2025-08-09,Ed Visits,Broad Acute Respiratory,00_04,0.2222222222222222
2025-08-09,Ed Visits,Broad Acute Respiratory,05_17,0.10666666666666667
2025-08-09,Ed Visits,Broad Acute Respiratory,18_44,0.051111111111111114
2025-08-09,Ed Visits,Broad Acute Respiratory,45_64,0.05888888888888889
2025-08-09,Ed Visits,Broad Acute Respiratory,65+,0.08222222222222222
2025-08-09,Ed Visits,Broad Acute Respiratory,Age Unknown,0.2
2025-08-09,Ed Visits,Broad Acute Respiratory,All,0.07444444444444445
2025-08-09,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.08888888888888889
2025-08-09,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.07777777777777778
2025-08-09,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.08
2025-08-09,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.08222222222222222
2025-08-09,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.051111111111111114
2025-08-09,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.07
2025-08-09,Ed Visits,Covid-19,00_04,0.028000000000000004
2025-08-09,Ed Visits,Covid-19,05_17,0.015000000000000001
2025-08-09,Ed Visits,Covid-19,18_44,0.018
2025-08-09,Ed Visits,Covid-19,45_64,0.022
2025-08-09,Ed Visits,Covid-19,65+,0.03
2025-08-09,Ed Visits,Covid-19,All,0.02
2025-08-09,Ed Visits,Covid-19,Asian Non-Hispanic,0.03
2025-08-09,Ed Visits,Covid-19,Black Non-Hispanic,0.02
2025-08-09,Ed Visits,Covid-19,Hispanic Or Latino,0.022
2025-08-09,Ed Visits,Covid-19,Other Race/Ethnicity,0.022
2025-08-09,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.016
2025-08-09,Ed Visits,Covid-19,White Non-Hispanic,0.022
2025-08-09,Ed Visits,Ili,00_04,0.03222222222222222
2025-08-09,Ed Visits,Ili,05_17,0.02
2025-08-09,Ed Visits,Ili,18_44,0.01
2025-08-09,Ed Visits,Ili,45_64,0.01
2025-08-09,Ed Visits,Ili,65+,0.01
2025-08-09,Ed Visits,Ili,All,0.01
2025-08-09,Ed Visits,Ili,Asian Non-Hispanic,0.013333333333333332
2025-08-09,Ed Visits,Ili,Black Non-Hispanic,0.01
2025-08-09,Ed Visits,Ili,Hispanic Or Latino,0.011111111111111112
2025-08-09,Ed Visits,Ili,Other Race/Ethnicity,0.01
2025-08-09,Ed Visits,Ili,Unknown Race/Ethnicity,0.01
2025-08-09,Ed Visits,Ili,White Non-Hispanic,0.01
2025-08-09,Ed Visits,Rsv,00_04,0.03
2025-08-09,Ed Visits,Rsv,Unknown Race/Ethnicity,0.01
2025-08-09,Outpatient Visits,Ili,All,0.013333333333333334
2025-08-16,Admissions,Broad Acute Respiratory,00_04,0.054000000000000006
2025-08-16,Admissions,Broad Acute Respiratory,05_17,0.10200000000000001
2025-08-16,Admissions,Broad Acute Respiratory,18_44,0.05800000000000001
2025-08-16,Admissions,Broad Acute Respiratory,45_64,0.13799999999999998
2025-08-16,Admissions,Broad Acute Respiratory,65+,0.18
2025-08-16,Admissions,Broad Acute Respiratory,All,0.12
2025-08-16,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.11400000000000002
2025-08-16,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.13599999999999998
2025-08-16,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.11000000000000001
2025-08-16,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.11200000000000002
2025-08-16,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.094
2025-08-16,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.11599999999999999
2025-08-16,Admissions,Covid-19,00_04,0.01
2025-08-16,Admissions,Covid-19,05_17,0.0125
2025-08-16,Admissions,Covid-19,18_44,0.0175
2025-08-16,Admissions,Covid-19,45_64,0.028000000000000004
2025-08-16,Admissions,Covid-19,65+,0.033999999999999996
2025-08-16,Admissions,Covid-19,All,0.024
2025-08-16,Admissions,Covid-19,Asian Non-Hispanic,0.028000000000000004
2025-08-16,Admissions,Covid-19,Black Non-Hispanic,0.024
2025-08-16,Admissions,Covid-19,Hispanic Or Latino,0.028000000000000004
2025-08-16,Admissions,Covid-19,Other Race/Ethnicity,0.022
2025-08-16,Admissions,Covid-19,Unknown Race/Ethnicity,0.0225
2025-08-16,Admissions,Covid-19,White Non-Hispanic,0.026000000000000002
2025-08-16,Admissions,Ili,00_04,0.01
2025-08-16,Admissions,Ili,05_17,0.015
2025-08-16,Admissions,Ili,Asian Non-Hispanic,0.01
2025-08-16,Admissions,Ili,Black Non-Hispanic,0.01
2025-08-16,Admissions,Ili,Other Race/Ethnicity,0.01
2025-08-16,Admissions,Rsv,00_04,0.01
2025-08-16,Admissions,Rsv,05_17,0.02
2025-08-16,Ed Visits,Broad Acute Respiratory,00_04,0.23777777777777778
2025-08-16,Ed Visits,Broad Acute Respiratory,05_17,0.1111111111111111
2025-08-16,Ed Visits,Broad Acute Respiratory,18_44,0.05666666666666667
2025-08-16,Ed Visits,Broad Acute Respiratory,45_64,0.05888888888888889
2025-08-16,Ed Visits,Broad Acute Respiratory,65+,0.08555555555555555
2025-08-16,Ed Visits,Broad Acute Respiratory,Age Unknown,0.25
2025-08-16,Ed Visits,Broad Acute Respiratory,All,0.07777777777777778
2025-08-16,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.09222222222222223
2025-08-16,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.07888888888888888
2025-08-16,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.08555555555555555
2025-08-16,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.09000000000000001
2025-08-16,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.051111111111111114
2025-08-16,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.07222222222222223
2025-08-16,Ed Visits,Covid-19,00_04,0.03
2025-08-16,Ed Visits,Covid-19,05_17,0.014000000000000002
2025-08-16,Ed Visits,Covid-19,18_44,0.016
2025-08-16,Ed Visits,Covid-19,45_64,0.02
2025-08-16,Ed Visits,Covid-19,65+,0.028000000000000004
2025-08-16,Ed Visits,Covid-19,All,0.022
2025-08-16,Ed Visits,Covid-19,Asian Non-Hispanic,0.028000000000000004
2025-08-16,Ed Visits,Covid-19,Black Non-Hispanic,0.018
2025-08-16,Ed Visits,Covid-19,Hispanic Or Latino,0.024
2025-08-16,Ed Visits,Covid-19,Other Race/Ethnicity,0.022
2025-08-16,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.0175
2025-08-16,Ed Visits,Covid-19,White Non-Hispanic,0.018
2025-08-16,Ed Visits,Ili,00_04,0.03333333333333333
2025-08-16,Ed Visits,Ili,05_17,0.02
2025-08-16,Ed Visits,Ili,18_44,0.01
2025-08-16,Ed Visits,Ili,45_64,0.01
2025-08-16,Ed Visits,Ili,65+,0.01
2025-08-16,Ed Visits,Ili,All,0.01
2025-08-16,Ed Visits,Ili,Asian Non-Hispanic,0.01
2025-08-16,Ed Visits,Ili,Black Non-Hispanic,0.01
2025-08-16,Ed Visits,Ili,Hispanic Or Latino,0.01
2025-08-16,Ed Visits,Ili,Other Race/Ethnicity,0.011111111111111112
2025-08-16,Ed Visits,Ili,Unknown Race/Ethnicity,0.01
2025-08-16,Ed Visits,Ili,White Non-Hispanic,0.01
2025-08-16,Ed Visits,Rsv,00_04,0.025
2025-08-16,Outpatient Visits,Ili,All,0.013333333333333334
2025-08-23,Admissions,Broad Acute Respiratory,00_04,0.06799999999999999
2025-08-23,Admissions,Broad Acute Respiratory,05_17,0.11399999999999999
2025-08-23,Admissions,Broad Acute Respiratory,18_44,0.06
2025-08-23,Admissions,Broad Acute Respiratory,45_64,0.13999999999999999
2025-08-23,Admissions,Broad Acute Respiratory,65+,0.176
2025-08-23,Admissions,Broad Acute Respiratory,Age Unknown,0.4
2025-08-23,Admissions,Broad Acute Respiratory,All,0.124
2025-08-23,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.09
2025-08-23,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.14200000000000002
2025-08-23,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.11200000000000002
2025-08-23,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.11599999999999999
2025-08-23,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.098
2025-08-23,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.11599999999999999
2025-08-23,Admissions,Covid-19,00_04,0.01
2025-08-23,Admissions,Covid-19,05_17,0.030000000000000002
2025-08-23,Admissions,Covid-19,18_44,0.022
2025-08-23,Admissions,Covid-19,45_64,0.028000000000000004
2025-08-23,Admissions,Covid-19,65+,0.036
2025-08-23,Admissions,Covid-19,All,0.028000000000000004
2025-08-23,Admissions,Covid-19,Asian Non-Hispanic,0.024
2025-08-23,Admissions,Covid-19,Black Non-Hispanic,0.028000000000000004
2025-08-23,Admissions,Covid-19,Hispanic Or Latino,0.034
2025-08-23,Admissions,Covid-19,Other Race/Ethnicity,0.034
2025-08-23,Admissions,Covid-19,Unknown Race/Ethnicity,0.018000000000000002
2025-08-23,Admissions,Covid-19,White Non-Hispanic,0.026000000000000002
2025-08-23,Admissions,Ili,00_04,0.01
2025-08-23,Admissions,Ili,05_17,0.01
2025-08-23,Admissions,Ili,18_44,0.01
2025-08-23,Admissions,Ili,Black Non-Hispanic,0.01
2025-08-23,Admissions,Ili,Hispanic Or Latino,0.01
2025-08-23,Admissions,Ili,Other Race/Ethnicity,0.01
2025-08-23,Admissions,Ili,Unknown Race/Ethnicity,0.01
2025-08-23,Admissions,Influenza,Asian Non-Hispanic,0.01
2025-08-23,Admissions,Rsv,00_04,0.015
2025-08-23,Admissions,Rsv,Other Race/Ethnicity,0.01
2025-08-23,Ed Visits,Broad Acute Respiratory,00_04,0.23888888888888887
2025-08-23,Ed Visits,Broad Acute Respiratory,05_17,0.11888888888888889
2025-08-23,Ed Visits,Broad Acute Respiratory,18_44,0.05555555555555555
2025-08-23,Ed Visits,Broad Acute Respiratory,45_64,0.06222222222222223
2025-08-23,Ed Visits,Broad Acute Respiratory,65+,0.08333333333333333
2025-08-23,Ed Visits,Broad Acute Respiratory,All,0.08
2025-08-23,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.08222222222222222
2025-08-23,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.08222222222222222
2025-08-23,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.08444444444444445
2025-08-23,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.08444444444444445
2025-08-23,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.06333333333333334
2025-08-23,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.07222222222222223
2025-08-23,Ed Visits,Covid-19,00_04,0.026000000000000002
2025-08-23,Ed Visits,Covid-19,05_17,0.016
2025-08-23,Ed Visits,Covid-19,18_44,0.016
2025-08-23,Ed Visits,Covid-19,45_64,0.02
2025-08-23,Ed Visits,Covid-19,65+,0.03
2025-08-23,Ed Visits,Covid-19,All,0.02
2025-08-23,Ed Visits,Covid-19,Asian Non-Hispanic,0.024
2025-08-23,Ed Visits,Covid-19,Black Non-Hispanic,0.016
2025-08-23,Ed Visits,Covid-19,Hispanic Or Latino,0.027999999999999997
2025-08-23,Ed Visits,Covid-19,Other Race/Ethnicity,0.024
2025-08-23,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.02
2025-08-23,Ed Visits,Covid-19,White Non-Hispanic,0.022
2025-08-23,Ed Visits,Ili,00_04,0.034444444444444444
2025-08-23,Ed Visits,Ili,05_17,0.021111111111111112
2025-08-23,Ed Visits,Ili,18_44,0.01
2025-08-23,Ed Visits,Ili,45_64,0.01
2025-08-23,Ed Visits,Ili,65+,0.01
2025-08-23,Ed Visits,Ili,All,0.01
2025-08-23,Ed Visits,Ili,Asian Non-Hispanic,0.012857142857142857
2025-08-23,Ed Visits,Ili,Black Non-Hispanic,0.011111111111111112
2025-08-23,Ed Visits,Ili,Hispanic Or Latino,0.011111111111111112
2025-08-23,Ed Visits,Ili,Other Race/Ethnicity,0.01
2025-08-23,Ed Visits,Ili,Unknown Race/Ethnicity,0.01125
2025-08-23,Ed Visits,Ili,White Non-Hispanic,0.01
2025-08-23,Ed Visits,Rsv,00_04,0.03
2025-08-23,Ed Visits,Rsv,Other Race/Ethnicity,0.01
2025-08-23,Outpatient Visits,Ili,All,0.015
2025-08-30,Admissions,Broad Acute Respiratory,00_04,0.08199999999999999
2025-08-30,Admissions,Broad Acute Respiratory,05_17,0.148
2025-08-30,Admissions,Broad Acute Respiratory,18_44,0.05600000000000001
2025-08-30,Admissions,Broad Acute Respiratory,45_64,0.13999999999999999
2025-08-30,Admissions,Broad Acute Respiratory,65+,0.176
2025-08-30,Admissions,Broad Acute Respiratory,Age Unknown,0.5
2025-08-30,Admissions,Broad Acute Respiratory,All,0.122
2025-08-30,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.09
2025-08-30,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.13599999999999998
2025-08-30,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.11600000000000002
2025-08-30,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.124
2025-08-30,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.092
2025-08-30,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.11599999999999999
2025-08-30,Admissions,Covid-19,00_04,0.01
2025-08-30,Admissions,Covid-19,05_17,0.02
2025-08-30,Admissions,Covid-19,18_44,0.025
2025-08-30,Admissions,Covid-19,45_64,0.03
2025-08-30,Admissions,Covid-19,65+,0.036
2025-08-30,Admissions,Covid-19,All,0.028000000000000004
